City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Latitude,Longitude
Thiruvananthapuram,2018-08-09,9.21,39.6,2.87,8.03,6.5,1.79,1.16,4.98,29.02,2.4264150943396228,7.641615255187885,3.04221465076661,73.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-10,8.67,27.55,2.8,3.96,4.31,1.95,1.05,4.96,30.69,2.4321922731356693,7.648625911385305,3.0427597955706984,66.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-11,11.88,31.22,2.91,3.27,4.07,2.21,1.15,5.82,31.29,2.4379694519317163,7.655636567582725,3.043304940374787,69.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-12,10.35,29.91,2.98,4.77,4.93,2.13,1.14,4.93,30.56,2.443746630727763,7.662647223780145,3.0438500851788755,74.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-13,10.5,31.66,2.81,7.6,6.25,2.04,1.4,5.75,28.25,2.449523809523809,7.669657879977565,3.0443952299829644,81.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-14,6.88,28.88,2.91,5.1,5.02,2.09,1.29,5.72,30.65,2.4553009883198564,7.676668536174986,3.044940374787053,92.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-15,6.0,42.0,2.85,2.62,3.18,1.56,0.44,6.13,20.32,2.461078167115903,7.683679192372406,3.045485519591141,68.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-16,12.86,34.43,2.86,6.52,5.66,1.88,1.1,5.77,32.6,2.466855345911949,7.690689848569826,3.04603066439523,106.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-08-17,6.92,27.58,2.78,6.8,5.87,2.19,1.17,4.56,27.92,2.4726325247079965,7.697700504767246,3.0465758091993185,69.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-18,10.26,28.14,2.93,7.48,5.73,2.19,1.36,5.12,31.71,2.478409703504043,7.704711160964666,3.0471209540034074,81.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-19,9.45,30.3,2.92,5.9,5.5,2.09,1.42,5.57,30.22,2.48418688230009,7.711721817162086,3.047666098807496,84.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-20,11.81,39.35,2.8,6.29,5.62,2.07,1.78,5.11,28.91,2.4899640610961367,7.718732473359506,3.0482112436115845,93.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-21,12.68,44.17,2.95,7.29,6.27,2.32,1.53,6.39,28.41,2.495741239892183,7.7257431295569265,3.048756388415673,108.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-08-22,17.56,46.05,2.91,4.72,4.87,2.32,1.13,5.51,33.17,2.50151841868823,7.732753785754347,3.049301533219761,73.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-23,14.31,43.2,2.78,5.11,4.98,2.17,1.01,6.5,32.85,2.5072955974842768,7.739764441951766,3.04984667802385,62.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-24,21.91,50.41,2.97,5.3,5.24,2.31,1.13,6.51,35.73,2.5130727762803238,7.746775098149186,3.0503918228279385,69.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-25,15.88,42.72,3.01,4.2,4.64,2.22,1.73,5.95,37.06,2.5188499550763703,7.753785754346606,3.050936967632027,92.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-26,16.86,39.71,2.97,4.5,4.81,2.25,2.45,5.47,35.95,2.524627133872417,7.760796410544026,3.051482112436116,112.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-08-27,15.94,37.14,2.88,4.3,4.58,2.28,2.73,6.19,35.69,2.530404312668464,7.7678070667414465,3.0520272572402045,114.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-08-28,9.94,24.86,3.02,2.92,3.98,2.13,2.11,5.38,37.07,2.5361814914645104,7.774817722938867,3.052572402044293,112.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-08-29,10.58,33.98,2.93,5.04,5.06,2.27,0.82,6.49,36.37,2.541958670260557,7.781828379136287,3.053117546848381,57.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-30,20.16,41.24,2.93,5.23,5.16,2.44,0.64,6.38,35.02,2.547735849056604,7.788839035333707,3.0536626916524705,51.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-08-31,18.13,47.25,2.8,5.98,5.45,2.43,0.91,6.35,30.68,2.5535130278526506,7.795849691531127,3.054207836456559,53.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-01,23.44,56.07,2.94,7.1,6.16,2.72,0.79,5.98,34.09,2.559290206648697,7.802860347728547,3.0547529812606475,61.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-02,19.24,52.38,2.93,4.64,4.85,2.7,0.78,6.07,35.3,2.565067385444744,7.809871003925967,3.055298126064736,56.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-03,20.49,50.48,2.89,6.64,5.87,2.61,0.81,6.02,35.03,2.5708445642407907,7.8168816601233875,3.055843270868825,54.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-04,20.0,51.27,2.97,5.82,5.51,2.62,0.77,5.56,38.92,2.5766217430368377,7.823892316320808,3.056388415672913,58.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-05,22.06,55.46,2.8,6.44,5.69,2.46,0.81,5.48,37.14,2.582398921832884,7.830902972518228,3.0569335604770016,59.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-06,16.12,52.45,2.92,6.96,6.08,2.39,0.79,6.72,36.66,2.5881761006289308,7.837913628715647,3.05747870528109,58.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-07,17.55,45.48,2.88,6.46,5.73,2.47,0.9,6.0,31.62,2.5939532794249778,7.844924284913067,3.058023850085179,58.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-08,17.14,43.17,3.0,4.86,4.99,2.83,0.78,5.5,37.88,2.5997304582210243,7.851934941110487,3.058568994889268,55.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-09,48.57,95.68,,,,,,,,2.605507637017071,7.858945597307907,3.059114139693356,63.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-10,18.86,50.89,2.88,5.72,5.37,3.51,0.52,8.14,42.27,2.611284815813118,7.865956253505328,3.0596592844974446,63.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-11,22.24,60.76,2.95,8.42,6.83,2.6,0.76,5.19,40.49,2.6170619946091644,7.872966909702748,3.060204429301533,63.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-12,24.4,67.26,2.9,7.36,6.27,2.5,0.85,5.86,44.4,2.622839173405211,7.879977565900168,3.060749574105622,70.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-13,25.5,68.99,2.98,7.82,6.58,2.57,0.88,6.73,38.85,2.628616352201258,7.886988222097588,3.0612947189097106,68.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-14,28.03,72.04,2.87,9.43,7.34,2.63,0.93,6.44,42.35,2.634393530997305,7.893998878295008,3.061839863713799,76.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-15,28.44,64.05,2.8,8.62,6.84,3.08,0.81,7.36,41.8,2.640170709793352,7.901009534492428,3.062385008517888,73.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-16,19.46,43.68,3.04,6.65,6.0,3.19,0.81,7.35,42.2,2.645947888589398,7.908020190689848,3.062930153321976,62.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-17,18.96,43.82,2.77,8.43,6.74,3.02,0.83,6.45,35.51,2.6517250673854447,7.915030846887267,3.0634752981260647,50.0,Good,8.5241,76.9366
Thiruvananthapuram,2018-09-18,12.38,35.01,2.88,7.9,6.53,2.54,0.84,6.07,31.54,2.657502246181492,7.922041503084689,3.064020442930153,55.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-19,17.14,39.68,2.74,8.21,6.6,2.65,0.84,5.56,32.06,2.6632794249775382,7.929052159282109,3.0645655877342417,53.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-20,14.31,32.57,2.89,6.06,5.57,2.39,0.88,5.05,36.96,2.669056603773585,7.936062815479529,3.0651107325383307,54.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-21,20.42,60.69,2.92,6.71,5.94,2.33,0.83,5.15,40.99,2.674833782569632,7.943073471676948,3.065655877342419,55.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-22,21.49,56.28,2.77,6.82,5.87,2.5,0.9,5.45,36.52,2.6806109613656783,7.950084127874368,3.066201022146508,67.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-23,13.45,30.23,2.88,4.45,4.63,2.53,0.75,5.68,31.89,2.6863881401617253,7.9570947840717885,3.066746166950596,53.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-24,16.64,29.76,2.69,7.85,6.28,2.39,0.87,5.26,32.13,2.692165318957772,7.964105440269209,3.0672913117546847,52.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-25,24.56,45.89,2.64,9.65,7.28,2.62,0.95,5.71,36.49,2.6979424977538184,7.971116096466629,3.0678364565587737,62.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-26,24.19,47.71,2.91,6.06,5.56,2.9,0.86,6.39,37.66,2.703719676549865,7.978126752664049,3.068381601362862,57.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-27,22.38,41.11,2.86,6.63,5.74,2.69,0.96,5.6,44.87,2.709496855345912,7.985137408861469,3.0689267461669507,66.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-28,26.0,45.3,2.9,7.34,6.2,2.51,0.94,5.42,36.45,2.7152740341419586,7.992148065058889,3.0694718909710392,62.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-29,15.29,27.84,2.83,7.36,6.2,2.53,0.97,5.54,40.25,2.7210512129380056,7.999158721256309,3.070017035775128,58.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-09-30,21.93,35.57,2.82,8.24,6.66,2.83,0.96,5.25,31.92,2.726828391734052,8.006169377453729,3.0705621805792163,57.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-01,23.75,43.0,2.86,9.79,7.53,2.58,1.14,4.94,29.32,2.732605570530099,8.01318003365115,3.0711073253833048,64.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-02,17.33,31.2,2.76,7.0,5.91,2.9,0.89,4.85,27.34,2.7383827493261457,8.020190689848569,3.0716524701873933,59.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-03,18.9,34.18,3.05,9.29,7.24,3.83,1.1,5.22,27.8,2.744159928122192,8.02720134604599,3.0721976149914823,67.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-04,14.12,29.82,2.78,11.08,8.16,3.6,0.86,5.37,28.68,2.7499371069182392,8.03421200224341,3.0727427597955708,72.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-05,20.59,39.69,2.8,20.9,13.29,2.99,0.95,4.93,5.93,2.755714285714286,8.04122265844083,3.0732879045996597,54.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-06,30.33,50.39,2.8,8.2,6.57,3.15,1.16,5.57,8.34,2.7614914645103323,8.04823331463825,3.073833049403748,82.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-07,12.48,24.47,2.82,6.03,5.38,2.9,1.03,3.92,8.3,2.76726864330638,8.05524397083567,3.0743781942078368,62.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-08,13.27,26.54,2.7,7.97,6.42,2.7,1.01,5.68,8.62,2.773045822102426,8.06225462703309,3.0749233390119253,78.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-09,15.1,26.27,2.74,9.25,7.12,2.6,1.01,5.59,11.0,2.7788230008984725,8.06926528323051,3.075468483816014,64.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-10,15.43,34.46,2.77,9.88,7.47,2.6,1.04,6.49,11.47,2.7846001796945195,8.07627593942793,3.0760136286201023,70.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-11,35.94,50.68,2.64,9.85,7.38,2.84,1.09,5.53,9.94,2.790377358490566,8.083286595625351,3.076558773424191,71.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-12,38.58,67.44,2.96,8.94,7.13,3.21,1.02,5.73,10.98,2.796154537286613,8.09029725182277,3.0771039182282798,71.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-13,36.93,63.53,2.98,6.78,5.97,2.82,0.98,5.31,8.87,2.80193171608266,8.09730790802019,3.077649063032368,67.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-14,30.14,52.64,2.91,4.82,4.88,2.39,0.96,6.65,6.88,2.807708894878706,8.10431856421761,3.0781942078364564,61.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-15,31.75,53.57,2.87,4.55,4.71,3.08,1.05,6.64,5.58,2.813486073674753,8.11132922041503,3.0787393526405453,59.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-16,19.06,35.04,2.77,6.51,5.65,3.22,1.04,5.55,7.8,2.8192632524708,8.11833987661245,3.079284497444634,63.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-17,12.74,28.26,2.79,7.11,6.03,2.83,1.02,5.91,10.68,2.8250404312668462,8.12535053280987,3.0798296422487224,64.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-18,16.07,30.33,2.9,4.4,4.19,2.98,0.84,5.69,8.91,2.830817610062893,8.132361189007291,3.080374787052811,60.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-19,12.9,30.94,2.98,4.3,4.48,3.14,0.97,6.48,7.44,2.83659478885894,8.13937184520471,3.0809199318568994,54.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-20,13.8,28.76,2.86,6.48,5.5,3.16,1.01,5.7,6.57,2.842371967654987,8.146382501402131,3.0814650766609883,69.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-21,11.42,24.47,2.99,3.84,4.45,3.18,0.8,5.49,8.17,2.8481491464510333,8.15339315759955,3.082010221465077,47.0,Good,8.5241,76.9366
Thiruvananthapuram,2018-10-22,19.09,31.72,3.11,8.11,6.18,2.72,1.05,6.15,7.22,2.85392632524708,8.160403813796972,3.0825553662691654,68.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-23,17.97,33.12,3.1,4.94,5.14,2.65,0.86,5.12,6.58,2.859703504043127,8.167414469994391,3.083100511073254,58.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-24,30.73,56.61,3.08,8.79,6.83,2.43,1.25,5.1,7.49,2.865480682839173,8.174425126191812,3.0836456558773424,70.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-25,45.62,72.5,3.05,7.7,6.54,2.53,1.31,5.23,7.77,2.87125786163522,8.181435782389231,3.084190800681431,85.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-26,54.28,94.45,3.18,8.97,7.34,3.25,1.49,6.05,11.76,2.877035040431267,8.188446438586652,3.0847359454855194,101.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-10-27,66.15,116.25,3.17,10.84,8.34,2.8,1.46,6.45,17.08,2.8828122192273136,8.195457094784071,3.085281090289608,101.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-10-28,57.1,96.05,3.25,5.95,5.81,2.68,1.15,6.36,10.17,2.888589398023361,8.20246775098149,3.085826235093697,119.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-10-29,49.67,84.26,3.21,4.42,4.85,2.79,1.2,5.75,9.52,2.894366576819407,8.209478407178912,3.086371379897785,87.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-30,51.29,90.58,3.4,3.88,4.6,3.05,1.21,5.84,20.02,2.9001437556154537,8.216489063376331,3.086916524701874,87.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-10-31,46.33,83.3,3.12,4.02,4.48,5.39,1.09,5.96,16.3,2.9059209344115007,8.223499719573752,3.0874616695059625,90.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-01,42.05,68.11,2.85,5.92,5.37,2.71,1.19,5.16,6.09,2.9116981132075472,8.230510375771171,3.0880068143100514,74.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-02,43.92,77.95,2.78,11.63,8.4,3.48,1.44,5.56,8.85,2.917475292003594,8.237521031968592,3.08855195911414,99.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-03,11.3,27.28,2.93,9.86,7.58,2.8,1.13,5.2,36.9,2.923252470799641,8.244531688166012,3.0890971039182284,88.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-04,26.4,45.52,2.8,6.96,5.91,2.73,1.34,10.4,35.11,2.929029649595688,8.251542344363433,3.089642248722317,76.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-05,54.98,78.08,2.78,8.5,6.62,2.56,1.4,7.32,34.42,2.9348068283917343,8.258553000560852,3.090187393526405,87.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-06,64.48,86.88,2.91,6.02,5.19,2.48,1.22,6.5,44.69,2.940584007187781,8.265563656758273,3.090732538330494,123.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-11-07,46.01,65.46,5.14,10.97,8.93,3.47,1.39,7.09,40.15,2.9463611859838275,8.272574312955692,3.0912776831345825,99.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-08,49.17,73.19,5.07,13.16,10.13,4.52,1.72,6.52,40.54,2.9521383647798745,8.279584969153113,3.091822827938671,95.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-09,40.86,60.82,5.88,7.95,8.77,5.26,1.5,6.32,37.02,2.957915543575921,8.286595625350532,3.09236797274276,93.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-10,35.16,53.9,4.57,6.01,6.88,5.76,1.41,11.07,45.94,2.963692722371968,8.293606281547952,3.0929131175468485,93.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-11,36.27,54.12,3.99,3.33,4.35,6.15,1.2,4.37,47.14,2.9694699011680146,8.300616937745373,3.093458262350937,83.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-12,44.3,63.39,4.32,5.14,5.46,5.62,1.19,15.51,54.61,2.975247079964061,8.307627593942792,3.094003407155025,84.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-13,43.66,59.67,4.23,5.85,5.83,5.3,1.19,4.1,64.4,2.981024258760108,8.314638250140213,3.094548551959114,82.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-14,61.59,87.3,4.22,5.51,5.95,5.33,1.28,5.6,64.07,2.9868014375561547,8.321648906337632,3.095093696763203,94.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-15,71.71,104.39,3.87,5.26,5.54,4.71,1.37,6.12,72.01,2.992578616352201,8.328659562535053,3.0956388415672915,130.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-11-16,55.78,73.44,3.62,5.39,5.36,3.92,1.12,3.56,65.96,2.998355795148248,8.335670218732472,3.09618398637138,103.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-11-17,51.3,76.59,3.56,8.59,3.5,5.04,1.29,4.48,51.17,3.004132973944295,8.342680874929894,3.096729131175469,88.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-18,46.81,64.32,3.27,3.31,3.9,3.58,1.24,5.66,41.59,3.0099101527403413,8.349691531127313,3.097274275979557,93.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-19,32.55,47.35,4.39,4.72,5.55,4.24,1.23,15.55,36.38,3.0156873315363883,8.356702187324734,3.0978194207836456,78.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-20,19.99,35.46,4.62,7.13,6.63,3.88,1.24,7.98,36.24,3.021464510332435,8.363712843522153,3.098364565587734,74.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-21,22.19,36.16,4.21,6.98,6.15,3.44,1.21,4.72,43.78,3.027241689128481,8.370723499719574,3.0989097103918226,75.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-22,31.18,48.44,3.94,4.82,5.54,3.3,1.3,6.1,44.21,3.0330188679245285,8.377734155916993,3.099454855195912,84.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-23,31.22,49.24,4.03,4.23,5.3,3.41,1.18,11.65,46.36,3.038796046720575,8.384744812114414,3.1,75.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-24,19.58,37.35,4.72,5.88,6.68,3.43,1.25,6.56,32.03,3.044573225516622,8.391755468311834,3.1005451448040886,73.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-25,27.44,44.34,3.54,3.54,4.29,3.29,1.2,5.53,41.98,3.050350404312669,8.398766124509253,3.101090289608177,76.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-26,58.93,85.65,4.16,8.74,7.11,3.67,1.5,14.75,45.51,3.056127583108715,8.405776780706674,3.1016354344122656,82.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-11-27,77.51,112.18,4.21,10.58,7.92,4.23,1.56,8.29,57.6,3.061904761904762,8.412787436904093,3.1021805792163546,149.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-11-28,85.73,119.12,4.58,10.82,9.48,5.34,1.74,17.86,65.61,3.0676819407008087,8.419798093101514,3.102725724020443,177.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-11-29,75.89,108.14,4.98,8.95,8.82,5.75,1.81,8.86,44.08,3.0734591194968552,8.426808749298933,3.103270868824532,183.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-11-30,36.23,58.17,5.96,8.63,9.2,5.48,1.8,11.58,39.11,3.0792362982929022,8.433819405496354,3.10381601362862,106.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-01,59.39,70.75,5.7,7.98,8.86,5.12,1.96,18.65,37.8,3.085013477088949,8.440830061693774,3.1043611584327087,104.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-02,48.57,72.64,4.45,7.27,7.49,4.71,1.65,14.93,45.71,3.090790655884996,8.447840717891195,3.104906303236797,95.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-12-03,42.7,69.66,4.62,6.21,7.02,4.95,1.61,8.44,51.9,3.0965678346810424,8.454851374088614,3.1054514480408857,97.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-12-04,63.22,90.86,4.56,7.21,7.53,5.79,2.03,5.31,40.96,3.102345013477089,8.461862030286035,3.105996592844974,105.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-05,52.66,74.59,5.7,8.22,8.93,5.49,1.95,8.6,37.22,3.108122192273136,8.468872686483454,3.106541737649063,106.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-06,41.77,61.3,5.34,6.63,7.82,4.2,1.76,5.11,30.73,3.1138993710691825,8.475883342680875,3.107086882453152,103.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-07,35.04,53.63,5.18,5.67,7.22,3.83,1.73,4.07,39.66,3.119676549865229,8.482893998878295,3.10763202725724,99.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-12-08,28.12,47.04,4.44,6.54,6.76,3.75,1.79,20.81,41.63,3.125453728661276,8.489904655075716,3.1081771720613287,100.0,Satisfactory,8.5241,76.9366
Thiruvananthapuram,2018-12-09,57.4,85.48,3.84,6.67,6.34,3.76,1.9,7.57,43.05,3.1312309074573226,8.496915311273135,3.1087223168654177,103.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-10,76.54,114.52,3.6,8.33,6.87,3.87,2.07,2.92,46.45,3.1370080862533696,8.503925967470554,3.109267461669506,128.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-11,92.78,124.33,2.99,5.51,4.75,4.01,2.21,8.49,55.01,3.142785265049416,8.510936623667975,3.1098126064735947,178.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-12,82.74,115.19,2.95,5.58,5.2,3.66,2.11,4.18,56.52,3.1485624438454627,8.517947279865394,3.110357751277683,220.0,Poor,8.5241,76.9366
Thiruvananthapuram,2018-12-13,58.89,90.71,2.89,4.51,4.52,3.6,2.11,4.45,58.22,3.1543396226415097,8.524957936062815,3.110902896081772,121.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-14,50.27,73.69,3.11,3.67,3.59,3.7,2.1,9.0,64.75,3.160116801437556,8.531968592260235,3.11144804088586,105.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-15,62.32,89.85,2.97,6.35,5.73,3.88,2.39,12.14,43.15,3.165893980233603,8.538979248457656,3.1119931856899488,108.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-16,67.93,90.91,3.5,8.25,1.26,1.06,2.32,12.18,47.45,3.17167115902965,8.545989904655075,3.1125383304940373,113.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-17,51.07,85.65,3.26,14.95,4.03,2.0,2.06,9.89,48.42,3.1774483378256964,8.553000560852496,3.1130834752981262,106.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-18,76.05,110.35,2.76,13.72,9.54,4.81,2.37,9.98,62.22,3.183225516621743,8.560011217049915,3.1136286201022148,116.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-19,81.61,116.95,2.79,7.98,6.5,6.47,2.94,23.73,62.44,3.18900269541779,8.567021873247336,3.1141737649063037,181.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-20,72.14,102.92,2.73,9.16,6.96,5.9,2.53,16.99,62.9,3.1947798742138365,8.574032529444755,3.114718909710392,149.0,Moderate,8.5241,76.9366
Thiruvananthapuram,2018-12-21,69.3,103.17,2.67,8.28,6.52,5.41,2.77,25.33,65.28,3.2005570530098835,8.581043185642176,3.1152640545144803,134.0,Moderate,8.5241,76.9366
